,lasttime,duration,areatime,tqv_values,maxarea,filename
160,2022-01-03 21:00:00.000000,0 days 00:00:00,1.0763888802347572,55.0,1.0763888802347572,2022_01_03_21_lat15p62S.geojson
161,2022-01-03 20:00:00.000003,0 days 17:00:00.000003,46.0733595767023,55.0,3.5122371404241193,2022_01_03_20_lat20p85S.geojson
162,2022-01-03 00:59:59.999997,0 days 06:00:00,24.747201343132108,55.0,4.5732644005219365,2022_01_03_00_lat21p21S.geojson
163,2022-01-02 12:59:59.999997,0 days 03:59:59.999997,6.689805153952553,55.0,1.6207404369903562,2022_01_02_12_lat19p22S.geojson
164,2022-01-02 08:00:00.000003,0 days 00:00:00,2.386177318853512,55.0,2.386177318853512,2022_01_02_08_lat19p70S.geojson
165,2022-01-02 06:59:59.999997,0 days 00:00:00,3.1269794335948675,55.0,3.1269794335948675,2022_01_02_06_lat19p87S.geojson
166,2022-01-02 06:00:00.000000,0 days 00:00:00,3.798927685408313,55.0,3.798927685408313,2022_01_02_06_lat19p95S.geojson
167,2022-01-07 05:00:00.000003,5 days 12:00:00,20043.642030650113,55.0,285.11229704278975,2022_01_07_05_lat15p97S.geojson
168,2022-01-04 17:00:00.000003,3 days 00:00:00,8981.272009692202,55.0,231.82464735177706,2022_01_04_17_lat8p793S.geojson
169,2022-01-02 05:00:00.000003,0 days 12:00:00,74.36278878631828,55.0,7.593698240849306,2022_01_02_05_lat19p99S.geojson
170,2022-01-02 03:00:00.000000,0 days 09:59:59.999997,2406.7367844128707,55.0,241.52760180000715,2022_01_02_03_lat6p935S.geojson
171,2022-01-03 20:00:00.000003,2 days 16:00:00.000006,529.473701463804,55.0,15.937642818990858,2022_01_03_20_lat15p80S.geojson
172,2022-01-01 03:00:00.000000,0 days 08:00:00.000003,25.7047941030954,55.0,5.704894981421753,2022_01_01_03_lat9p667S.geojson
173,2021-12-31 15:59:59.999997,0 days 03:59:59.999997,748.4956804309063,55.0,152.96016058619549,2021_12_31_15_lat6p677S.geojson
174,2022-01-01 00:00:00.000000,0 days 14:00:00.000003,96.64505220344223,55.0,9.323534642588076,2022_01_01_00_lat12p69S.geojson
175,2021-12-31 09:00:00.000000,0 days 00:00:00,4.052382414889685,55.0,4.052382414889685,2021_12_31_09_lat13p60S.geojson
176,2021-12-31 08:00:00.000003,0 days 00:00:00,2.735420773874535,55.0,2.735420773874535,2021_12_31_08_lat13p50S.geojson
177,2021-12-31 06:59:59.999997,0 days 00:00:00,1.2213960210854389,55.0,1.2213960210854389,2021_12_31_06_lat18p08S.geojson
178,2021-12-31 06:59:59.999997,0 days 00:00:00,1.8149529994264768,55.0,1.8149529994264768,2021_12_31_06_lat13p37S.geojson
179,2021-12-30 09:00:00.000000,0 days 00:00:00,1.565070288404887,55.0,1.565070288404887,2021_12_30_09_lat6p235S.geojson
180,2021-12-29 09:00:00.000000,0 days 03:00:00,5.024575919498828,55.0,1.3089485963248575,2021_12_29_09_lat5p481S.geojson
181,2021-12-27 14:00:00.000003,0 days 23:00:00.000003,251.13677701950672,55.0,15.101966185375225,2021_12_27_14_lat14p32S.geojson
182,2021-12-26 18:00:00.000000,1 days 09:00:00,124.29476028293065,55.0,7.431089837158042,2021_12_26_18_lat13p31S.geojson
183,2021-12-23 09:59:59.999997,0 days 06:00:00,9.752011430376426,55.0,1.7378902546251234,2021_12_23_09_lat8p710S.geojson
184,2021-12-23 02:00:00.000003,0 days 02:00:00.000003,3.158529887937347,55.0,1.0708588398696826,2021_12_23_02_lat8p366S.geojson
185,2021-12-22 21:00:00.000000,0 days 00:00:00,1.2045537468460399,55.0,1.2045537468460399,2021_12_22_21_lat2p006N.geojson
186,2021-12-29 00:59:59.999997,6 days 22:59:59.999994,18945.555749537732,55.0,157.5267157239931,2021_12_29_00_lat5p353S.geojson
187,2021-12-29 00:00:00.000000,6 days 21:59:59.999997,19214.895544233488,55.0,157.5267157239931,2021_12_29_00_lat4p968S.geojson
188,2021-12-24 08:00:00.000003,2 days 06:00:00,5411.9498108976295,55.0,157.5267157239931,2021_12_24_08_lat2p489S.geojson
189,2021-12-23 18:59:59.999997,1 days 16:59:59.999994,4397.028978784603,55.0,157.5267157239931,2021_12_23_18_lat2p384S.geojson
190,2021-12-23 18:59:59.999997,1 days 16:59:59.999994,4519.041569857218,55.0,157.5267157239931,2021_12_23_18_lat1p921N.geojson
191,2021-12-23 11:00:00.000003,1 days 09:00:00,3156.1622598447743,55.0,157.5267157239931,2021_12_23_11_lat6p485S.geojson
192,2021-12-22 20:00:00.000003,0 days 18:00:00,2072.11470756304,55.0,157.5267157239931,2021_12_22_20_lat2p062N.geojson
193,2021-12-22 00:00:00.000000,0 days 00:00:00,9.15780529036349,55.0,9.15780529036349,2021_12_22_00_lat15p38S.geojson
194,2021-12-21 15:59:59.999997,0 days 00:00:00,1.7880748489167404,55.0,1.7880748489167404,2021_12_21_15_lat2p260N.geojson
195,2021-12-26 15:59:59.999997,5 days 01:59:59.999994,2624.9082480727648,55.0,54.23406656391429,2021_12_26_15_lat17p16S.geojson
196,2021-12-21 15:00:00.000000,0 days 00:59:59.999997,8.188235615997751,55.0,4.546005169382508,2021_12_21_15_lat2p307N.geojson
197,2021-12-21 06:00:00.000000,0 days 00:00:00,1.147430628299476,55.0,1.147430628299476,2021_12_21_06_lat0p757S.geojson
